"_id","name","description","category","desired_stock","standard_price","stock","wholesale_cost","condition","disabled","managed","minimum_stock","brand","size","upc","category_1","category_2","category_3","features","specifications","__v","in_stock","last_updated","threshold_stock"
"64e80e449164d309dabb67fa","Kinney Mixte (F'23 Sale)",,,,"300",,"300",,,,,"RETROSPEC",,"011111000292","RICE BIKES","Bikes","Retrospec Bikes",,,"0","-4",,
"64e80e689164d309dabb67fb","Kinney (F'23 Sale)",,,,"300",,"300",,,,,"RETROSPEC",,"011111000308","RICE BIKES","Bikes","Retrospec Bikes",,,"0","-6",,
"64e8bf7e9164d309dabb6891","CHAKRA SOLO, Black, L/XL, 58-61 cm",,,,"40",,"30",,,,,"KALI",,"847435024955","HELMETS","Trail Helmets",,"Composite Fusion technology increases impact management
Extended rear coverage for added safety and protection
Anti-odor pads fight bacteria to keep you fresh
Breakaway visor shields you from branches and sun
Dial-fit closure cinches down to the perfect fit
21 vents","COLOR:Black|GRAMS:292|GRAPHICS:Solid|HAT SIZE:58-61 cm|MODEL:Chakra Solo|SIZE:L/XL","0","0","2023-08-25T14:49:34.146Z",
"64e8bfaf9164d309dabb6892","CHAKRA SOLO, Pastel Purple, L/XL, 58-61 cm",,,,"30",,"18",,,,,"KALI",,"847435028854","HELMETS","Trail Helmets",,"Composite Fusion technology increases impact management
Extended rear coverage for added safety and protection
Anti-odor pads fight bacteria to keep you fresh
Breakaway visor shields you from branches and sun
Dial-fit closure cinches down to the perfect fit
21 vents","COLOR:Pastel Purple|GRAMS:292|GRAPHICS:Solid|HAT SIZE:58-61 cm|MODEL:Chakra Solo|SIZE:L/XL","0",,"2023-08-25T14:50:23.188Z",
"64e8bfc99164d309dabb6893","CHAKRA SOLO, Pastel Purple, S/M, 52-57 cm",,,,"40",,"18",,,,,"KALI",,"847435028847","HELMETS","Trail Helmets",,"Composite Fusion technology increases impact management
Extended rear coverage for added safety and protection
Anti-odor pads fight bacteria to keep you fresh
Breakaway visor shields you from branches and sun
Dial-fit closure cinches down to the perfect fit
21 vents","COLOR:Pastel Purple|GRAMS:292|GRAPHICS:Solid|HAT SIZE:52-57 cm|MODEL:Chakra Solo|SIZE:S/M","0","1","2023-08-25T14:50:49.477Z",
"64e9275a9164d309dabb6a58","PRESTA VALVE TUBES, 27.5'' x 1.5-1.95'', 48 mm",,,,"8",,"3.05",,,,,"ULTRACYCLE",,"756928452130","TUBES","Standard SV and PV Tubes","27.5'' Standard Tubes","All purpose inner tube, an excellent choice for replacements
High quality Butyl rubber tubes
Durable construction
Various valve lengths for different rim profiles","CASE QTY:50|GRAMS:174|LENGTH:48 mm|QUANTITY:1|SIZE:27.5'' x 1.5-1.95''|VALVE (TUBES):PV|WHEEL SIZE:27.5'' / 584|WIDTH:1.5-1.95''","0","8","2023-08-25T22:12:42.044Z","5"
"64e92bd29164d309dabb6a5e","PRESTA VALVE TUBES, 27.5'' x 1.25-1.5'', 48 mm",,,,"8",,"3.05",,,,,"ULTRACYCLE",,"756928452116","TUBES","Standard SV and PV Tubes","27.5'' Standard Tubes","All purpose inner tube, an excellent choice for replacements
High quality Butyl rubber tubes
Durable construction
Various valve lengths for different rim profiles","CASE QTY:50|GRAMS:188|LENGTH:48 mm|QUANTITY:1|SIZE:27.5'' x 1.25-1.5''|VALVE (TUBES):PV|WHEEL SIZE:27.5'' / 584|WIDTH:1.25-1.5''","0","4","2023-08-25T22:31:46.960Z","4"
"64ea2e4a9164d309dabb6ad5","SCHRADER VALVE TUBES, 29'' x 2.0-2.4'', 48 mm",,,,"8",,"3.61",,,,,"ULTRACYCLE",,"756928452086","TUBES","Standard SV and PV Tubes","29'' Standard Tubes","All purpose inner tube, an excellent choice for replacements
High quality Butyl rubber tubes
Durable construction
Various valve lengths for different rim profiles","CASE QTY:50|GRAMS:243|LENGTH:48 mm|QUANTITY:1|SIZE:29'' x 2.0-2.4''|VALVE (TUBES):SV|WHEEL SIZE:29'' / 622|WIDTH:2.0-2.4''","0","0","2023-08-26T16:54:34.816Z","4"
"64ee5c309164d309dabb6eb4","SCHRADER VALVE TUBES, 27.5'' x 1.25-1.5'', 35 mm",,,,"8",,"2.47",,,,,"ULTRACYCLE",,"756928452109","TUBES","Standard SV and PV Tubes","27.5'' Standard Tubes","All purpose inner tube, an excellent choice for replacements
High quality Butyl rubber tubes
Durable construction
Various valve lengths for different rim profiles","CASE QTY:50|GRAMS:173|LENGTH:35 mm|QUANTITY:1|SIZE:27.5'' x 1.25-1.5''|VALVE (TUBES):SV|WHEEL SIZE:27.5'' / 584|WIDTH:1.25-1.5''","0","1","2023-08-29T20:59:28.724Z","4"
"64ee6d4d9164d309dabb6ed1","TOURNEY 6/7 SPEED REAR DERAILLEUR, RD-TY500-SGS, 6/7, Long, Series Color",,,,"15.99",,"9.09",,,,,"SHIMANO",,"689228393691","DERAILLEURS","Rear Derailleurs",,"6/7-Speed compatible
RD-TY500-SGS","CAGE LENGTH:Long|COLOR:Series Color|FITS:34T max|FRONT/REAR/PAIR:Rear|MODEL:RD-TY500-SGS|MOUNT:Direct|RANGE:43T|SERIES:Tourney|SPEEDS:6/7|TYPE:Standard","0","3","2023-08-29T22:12:29.026Z","1"
"64ee71c99164d309dabb6ef7","KS2BC KICKSTAND, Black, 285mm, 50",,,,"15",,"7.51",,,,,"GREENFIELD",,"750762100318","KICKSTANDS","Center Kickstands",,"Aluminum kickstand for BB/chainstay mounting
Includes top plate and rubber foot
10 mm x 55 mm hex head self-locking cap screw
10 mm x 25 mm socket head cap screw w/lock washer
Individually carded
Case quantity is 50 pieces","CASE QTY:50|COLOR:Black|INCLUDES:KS3 screw and rubber foot|LENGTH:285mm|MODEL:KS2BC|QUANTITY:1 carded","0","16","2023-08-29T22:31:37.559Z","10"
"64efc25c9164d309dabb6fce","Sta Tru 26"" Front Rim ",,,,"92.49",,"46.25",,,,,"STA-TRU WHEELS",,"834732000256","WHEELS",,,,,"0",,,
"64f0d9f69164d309dabb705b","ALTUS M310 7/8 SPEED REAR DERAILLEUR, RD-M310-S, 7/8, Smart Cage, Silver",,,,"27.99",,"13.98",,,,,"SHIMANO",,"689228130913","DERAILLEURS","Rear Derailleurs",,"7/8 Speed compatible","CAGE LENGTH:Smart Cage|COLOR:Silver|FITS:34T max|FRONT OR REAR:Rear|GRAMS:326|MODEL:RD-M310-S|MOUNT:Direct|RANGE:43T|SERIES:Altus|SPEEDS:7/8|TYPE:Standard","0","4","2023-08-31T18:20:38.895Z",
"64f3937dd2fd1d12e4b57899","Like New 26 x 1.9 tire",,,,"15",,"15",,,,,"N/A",,"011111000315","TIRES","Clincher Tires","26 Inch",,,"0","0",,
"64f7a38dd2fd1d12e4b57a35","700C WHEELS, 700c, Black, QR, Rear, 8/9/10, Shimano/SRAM, HG Cassette",,,,"77.59",,"51.73",,,,,"WHEEL MASTER",,"072774641963","WHEELS","700c Wheels","700c Road Wheels","Excellent Quality Standards
Built to Last
Quality at an affordable price point","AXLE REAR:QR|AXLE SPACING:130mm|BSD:622|FITS:Shimano/SRAM|FRONT/REAR/PAIR:Rear|HUB BRAND:Wheelmaster|HUB FINISH:Silver|HUB TYPE:HG Cassette|MATERIAL:Aluminum|MODEL:WEI LP18|RIM FINISH:Black|RIM MATERIAL:Aluminum|SIDEWALL:MSW|SINGLE/DOUBLE WALL:Double|SPEEDS:8/9/10|SPOKE COUNT:36|SPOKE FINISH:Silver|SPOKE TYPE:DT-2.0 SS|VALVE (TUBES):PV|WHEEL SIZE:700c|WIDTH:14mm","0",,"2023-09-05T21:54:21.364Z",
"64f94ac1d2fd1d12e4b57b6c","Schwinn Wayfarer",,,,"80",,"175",,,,,"USED BIKE",,"011111000322","RICE BIKES","Bikes","Refurbished Bikes",,,"0","1",,
"64fccfb2d2fd1d12e4b57e59","Schwinn Wayfarer",,,,"175",,"175",,,,,"USED BIKE",,"011111000339","RICE BIKES","Bikes","Refurbished Bikes",,,"0","0",,
"64fce149d2fd1d12e4b57e84","27 inch",,,,"10",,"4",,,,,"?",,"011111000346","TIRES",,,,,"0",,,
"6505f194d2fd1d12e4b584e9","TRAILFINDER, 26'' / 559, 2.125'', Black, None",,,,"24.99",,"5.65",,,,,"ULTRACYCLE",,"756928460104","TIRES","26 Inch","Mountain Bike Tires","Widely spaced knobs for added traction
Tread design for a variety of terrains
Sharp shoulder knobs provide excellent grip in extreme conditions","BEAD MATERIAL:Wire|BSD:559|COLOR:Black|FRONT OR REAR:F/R|MODEL:P1086|PUNCTURE RESISTANT:None|SIDEWALL:Black|TYPE:Tube Type|WHEEL SIZE:26'' / 559|WIDTH:2.125''","0","1","2023-09-16T18:19:00.221Z",
"65074d25d2fd1d12e4b5858a","PRESTA VALVE TUBES, 27.5'' x 2.0-2.4'', 32 mm",,,,"8",,"3.57",,,,,"ULTRACYCLE",,"756928451461","TUBES","Standard SV and PV Tubes","27.5'' Standard Tubes","All purpose inner tube, an excellent choice for replacements
High quality Butyl rubber tubes
Durable construction
Various valve lengths for different rim profiles","CASE QTY:50|GRAMS:251|LENGTH:32 mm|QUANTITY:1|SIZE:27.5'' x 2.0-2.4''|VALVE (TUBES):PV|WHEEL SIZE:27.5'' / 584|WIDTH:2.0-2.4''","0",,"2023-09-17T19:01:57.595Z",
"65089f95d2fd1d12e4b5863f","MissingLink, 9, Silver",,,,"5.5",,"2.87",,,,,"KMC",,"766759056605","CHAINS","Connectors"," 9 Speed Connectors","Missing Links provide a tool-free chain repair link
Reusable
Compatible with Shimano, KMC or Campagnolo","CHAINRINGS:2x/3x|COLOR:Silver|MODEL:MissingLink-9R|NOTES:Reusable|QUANTITY:2/card|SIZE:1/2'' x 11/128''|SPEEDS:9|WIDTH:6.6 mm","0","4","2023-09-18T19:05:57.360Z","1"
"6508a29cd2fd1d12e4b58644","SCHRADER VALVE TUBES, 16'' x 1.75-2.35'', 35 mm",,,,"8",,"2.17",,,,,"ULTRACYCLE",,"756928451195","TUBES","Standard SV and PV Tubes","16'' Standard Tubes","All purpose inner tube, an excellent choice for replacements
High quality Butyl rubber tubes
Durable construction
Various valve lengths for different rim profiles","CASE QTY:50|GRAMS:128|LENGTH:35 mm|QUANTITY:1|SIZE:16'' x 1.75-2.35''|VALVE (TUBES):SV|WHEEL SIZE:16'' / 305|WIDTH:1.75-2.35''","0",,"2023-09-18T19:18:52.359Z",
"6509d887d2fd1d12e4b58757","ROAD CRUISER, 700c, 32 mm, Black, K-Guard, Green Compound",,,,"21",,"10.94",,,,,"SCHWALBE",,"4026495812528","TIRES","700c","Touring and City Tires","K-Guard puncture protection
Green Compound","BEAD MATERIAL:Wire|BSD:622|CASE QTY:25|COLOR:Black|COMPOUND:Green Compound|FRONT OR REAR:F/R|GRAMS:550|MODEL:Road Cruiser|PSI:65-95|PUNCTURE RESISTANT:K-Guard|SIDEWALL:Black|SUB CATEGORY:Clincher Tires|TPI:50|TYPE:Tube Type|WHEEL SIZE:700c|WIDTH:32 mm","0","1","2023-09-19T17:21:11.320Z",
"650b5362d2fd1d12e4b588a7","CX BRAKE LEVERS, Pair, Black, 26.0 mm",,,,"19.63",,"13.09",,,,,"TEKTRO",,"4717592009606","BRAKE LEVERS","Drop Bar Levers",,"For use with caliper or cantilever brakes
Forged aluminum lever and bracket
Hinged clamp design
Reach adjustment and return spring
Available in standard and O/S clamp diameters
90 grams pair","CLAMP DIAMETER:26.0 mm|COLOR:Black|FRONT/REAR/PAIR:Pair|GRAMS:90|MODEL:RL726","0","3","2023-09-20T20:17:38.413Z",
"650c690dd2fd1d12e4b58934","105 R7000 11-SPEED CASSETTE, 11, 11-32",,,,"56.99",,"41.82",,,,,"SHIMANO",,"689228896956","CASSETTES","11spd Cassettes",,"Nickel plated finish for corrosion resistance
Drilled cogs for weight savings
Nickel plated steel lockring","COLOR:Chrome|MODEL:CS-R7000|SERIES:105|SPEEDS:11|TEETH:11-32","0",,"2023-09-21T16:02:21.344Z",
"650c782bd2fd1d12e4b58962","ALLOY RACE SEATPOST, 25.4 mm, 250 mm",,,,"15.99",,"9.14",,,,,"FREE AGENT",,"756928410659","RICE BIKES",,,"Traditional alloy BMX post
One bolt micro-adjust clamp head
Black anodized
250 mm","COLOR:Black|LENGTH:250 mm|MATERIAL:Aluminum|SEAT POST DIAMETER:25.4 mm|TYPE:Rigid Seatpost","0","3","2023-09-21T17:06:51.243Z",
"650c7ed4d2fd1d12e4b58978"," Compressor 1"" Black Expander Plug and Top Cap",,,,"15",,"10.9",,,,,"FULL SPEED AHEAD",,"400310000644","eBIKE PRODUCTS",,,,,"0","1",,
"650dcc2dd2fd1d12e4b58a91","TOUGH TOM, 29'', 2.25'', Black, K-Guard, SBC",,,,"26",,"13.78",,,,,"SCHWALBE",,"4026495875653","TIRES","29 Inch","Mountain Tires","Shoulder studs for great lateral traction","BEAD MATERIAL:Wire|BSD:622|CASE QTY:25|COLOR:Black|COMPOUND:SBC|FRONT OR REAR:F/R|GRAMS:780|MODEL:Tough Tom|PSI:26-54|PUNCTURE RESISTANT:K-Guard|SIDEWALL:Black|SUB CATEGORY:Clincher Tires|TPI:50|TYPE:Tube Type|WHEEL SIZE:29''|WIDTH:2.25''","0",,"2023-09-22T17:17:33.051Z",
"650e3824d2fd1d12e4b58b38","Value Double Wall Series Rear Wheel ",,,,"89",,"48",,,,,"QUALITY WHEELS",,"708752207356","WHEELS","700c Wheels",,,,"0",,,
"650e3999d2fd1d12e4b58b3f","TOURNEY HG200-8 8-SPEED CASSETTE, 8, 12-32",,,,"19.99",,"9.23",,,,,"SHIMANO",,"689228393943","CASSETTES"," 8spd Cassettes",,"8-Speed
Reliable replacement parts","COLOR:Black|MODEL:CS-HG200-8|SERIES:Tourney|SPEEDS:8|TEETH:12-32","0",,"2023-09-23T01:04:25.700Z",
"650f3b55d2fd1d12e4b58be8","ARROW 45, 700c, 45 mm, Black, None",,,,"24.99",,"7.32",,,,,"ULTRACYCLE",,"756928460395","TIRES","700c","Touring and City Tires","All-around fast rolling with water siping and textured knobs
Constant radius profile for predictable corning
Great commuting tire","BEAD MATERIAL:Wire|BSD:622|COLOR:Black|FRONT OR REAR:F/R|MODEL:W2109|PUNCTURE RESISTANT:None|SIDEWALL:Black|TYPE:Tube Type|WHEEL SIZE:700c|WIDTH:45 mm","0","4","2023-09-23T19:24:05.699Z",
"6510a087d2fd1d12e4b58c9b","New ",,,,"30",,"30",,,,,"AXLE",,"011111000353","eBIKE PRODUCTS",,,,,"0","-1",,
"6510a67ed2fd1d12e4b58d08","CHUNKY, Green, 32mm, 130mm",,,,"19.99",,"9.7",,,,,"ESI",,"181517000193","GRIPS AND TAPE","Mountain Bike Grips",,"The original 100% silicone grip
The best shock absorbing grip in the industry
Rubber and Latex-free
Can be cut for GripShift","COLOR:Green|DIAMETER:32mm|FITS:19mm-22mm|GRAMS:60|INCLUDES:Endplugs|LENGTH:130mm|MATERIAL:Silicone|MODEL:Chunky","0",,"2023-09-24T21:13:34.087Z",
"6510e144d2fd1d12e4b58dd7","M6100 12-SPEED CHAIN, Silver, 12",,,,"24.99",,"17.41",,,,,"SHIMANO",,"192790618821","CHAINS","Chains","12 Speed Chain","12-Speed
Proprietary design ensures smooth shifting and strength
Extended inner plate improves chain engagement and retention
Shorter shift times and less pedaling shock
Optimized to work with HYPERGLIDE cassette sprockets
DYNAMIC CHAIN ENGAGEMENT chainrings","COLOR:Silver|MODEL:CN-M6100|SERIES:null|SPEEDS:12","0",,"2023-09-25T01:24:20.432Z",
"6511e2fbd2fd1d12e4b58e3b","BASIC REPLACEMENT, 700c, 35 mm, Black, None",,,,"16.84",,"7.04",,,,,"CST",,"6933882520738","TIRES","700c","Touring and City Tires","Smooth tread and light directional siping
Textured shoulders for grip when cornering","BEAD MATERIAL:Wire|BSD:622|COLOR:Black|FRONT OR REAR:F/R|MODEL:C979|PUNCTURE RESISTANT:None|SIDEWALL:Black|TYPE:Tube Type|WHEEL SIZE:700c|WIDTH:35 mm","0","-2","2023-09-25T19:43:55.190Z",
"651320a25a30ad8b138d6a14","KEEPER 785 INTEGRATED CHAIN, 33.5''",,,,"46.95",,"24.24",,,,,"KRYPTONITE",,"720018001591","LOCKS","Chain Locks",,"7 mm four-sided chain links made from high performing 3T Manganese steel
Hardened steel lock body covering the cylinder
New end link design secures the chain with the hardened deadbolt
High security disc style cylinder is pick and drill resistant
Includes 2 stainless steel keys
Key Safe Program
Anti-Theft Protection Offer - $500","COLOR:Red|GRAMS:1590|LENGTH:33.5''|LOCK TYPE:Key|MODEL:Keeper 785","0",,"2023-09-26T18:19:14.391Z",
"651348e15a30ad8b138d6a4b","TIRE LEVERS, Yellow, 24 Pair / 1 P.O.P Box",,,,"131.76",,"54.7",,,,,"PEDROS",,"790983106737","TUBE AND TIRE CARE","Tire Levers",,"Award winning and universally loved
Snap together design
Molded box construction and proprietary plastic blend for strength
Chisel tip shape is easy to insert beneath the bead
Remove the tightest of tires without bending or breaking","COLOR:Yellow|MODEL:Tire Levers|QUANTITY:24 Pair / 1 P.O.P Box|SIZE:4 oz./4 oz.|TYPE:Levers","0",,"2023-09-26T21:10:57.907Z",
"6514d2105a30ad8b138d6ba0","Harper (S'24 Base)",,,,"274.99",,"162.5",,,,,"RETROSPEC",,"011111000360","RICE BIKES","Bikes","Retrospec Bikes",,,"0","6",,"5"
"6514d2605a30ad8b138d6ba1","Harper Plus (S'24 Base)",,,,"324.99",,"195",,,,,"RETROSPEC",,"011111000377","RICE BIKES","Bikes","Retrospec Bikes",,,"0","-14",,"1"
"6514d28c5a30ad8b138d6ba2","Beaumont Step-Thru (S'24 Base)",,,,"329.99",,"180",,,,,"RETROSPEC",,"011111000384","RICE BIKES","Bikes","Retrospec Bikes",,,"0","-3",,"2"
"6514d2f05a30ad8b138d6ba3","Kinney (F'23 Base)",,,,"329.99",,"186",,,,,"RETROSPEC",,"011111000391","RICE BIKES","Bikes","Retrospec Bikes",,,"0",,,
"6514d37b5a30ad8b138d6ba4","Kinney Mixte (S'24 Base)",,,,"329.99",,"186",,,,,"RETROSPEC",,"011111000407","RICE BIKES","Bikes","Retrospec Bikes",,,"0","2",,"1"
"65170ff75a30ad8b138d6d34","CZAR, 700c, 23 mm, Black, None, Dual",,,,"22.11",,"9.64",,,,,"CST",,"6933882507654","TIRES","700c","Road Tires","Take corners with ease
Fast-rolling, dual-compound tire provides increased cornering traction
Reflective sidewalls for improved night visibility","BEAD MATERIAL:Wire|BSD:622|COLOR:Black|COMPOUND:Dual|FRONT OR REAR:F/R|GRAMS:290|MODEL:C1406/Czar|PSI:120 max|PUNCTURE RESISTANT:None|SIDEWALL:Black|TPI:27|TYPE:Tube Type|WHEEL SIZE:700c|WIDTH:23 mm","0","0","2023-09-29T17:57:11.091Z",
"651b4d1b5a30ad8b138d7036","SCHRADER VALVE TUBES, 29'' x 2.4-2.8'', 35 mm",,,,"8",,"4.74",,,,,"ULTRACYCLE",,"756928452185","TUBES","Standard SV and PV Tubes","29'' Standard Tubes","All purpose inner tube, an excellent choice for replacements
High quality Butyl rubber tubes
Durable construction
Various valve lengths for different rim profiles","CASE QTY:50|GRAMS:335|LENGTH:35 mm|QUANTITY:1|SIZE:29'' x 2.4-2.8''|VALVE (TUBES):SV|WHEEL SIZE:29'' / 622|WIDTH:2.4-2.8''","0","2","2023-10-02T23:07:07.258Z","4"
"6520311f1cac2fb637173821","TOUGH TOM, 29'', 2.35'', Black, K-Guard, SBC",,,,"28",,"14.69",,,,,"SCHWALBE",,"011111000667","TIRES","29 Inch","Mountain Tires","Shoulder studs for great lateral traction","BEAD MATERIAL:Wire|BSD:622|CASE QTY:25|COLOR:Black|COMPOUND:SBC|FRONT OR REAR:F/R|GRAMS:830|MODEL:Tough Tom|PSI:26-54|PUNCTURE RESISTANT:K-Guard|SIDEWALL:Black|SUB CATEGORY:Clincher Tires|TPI:50|TYPE:Tube Type|WHEEL SIZE:29''|WIDTH:2.35''","0",,"2023-10-06T16:09:03.904Z",
"652622d01cac2fb637173928","test item",,,,"3",,"3",,,,,"TEST",,"011111000414","BRAKES",,,,,"0",,,
"652739a11cac2fb637173a2f","test2",,,,"20",,"10",,,,,"RICE BIKES",,"011111000421","BEARINGS",,,,,"0","1",,
"6529b0701cac2fb637173c45","26x2.125-2.35",,,,"8",,"3",,,,,"VISTA",,"745755146503","TUBES","Standard SV and PV Tubes","26'' Standard Tubes",,,"0","6",,
"652f05691cac2fb637174022","QR SKEWERS, Front, 9 mm, 128 mm",,,,"8.49",,"4.22",,,,,"ULTRACYCLE",,"756928580000","HUBS","QR Skewers",,"Basic replacement skewers
Black anodized finish with resin covered nut","AXLE DIAMETER:9 mm|AXLE SPACING:100 mm|COLOR:Black|FRONT/REAR/PAIR:Front|LENGTH:128 mm|QUANTITY:1/bag","0",,"2023-10-17T22:06:33.021Z",
"652f13b71cac2fb63717404b","T4000 V-BRAKE, Silver, Rear",,,,"19.99",,"9.84",,,,,"SHIMANO",,"192790900438","BRAKES","V-Brake","MTB","Included Power Modulator allows easier modulation of braking power
Spring tension adjustment
S65T brake shoe
Includes 90 degree noodle","BRAKE MOUNT:V-Brake|CABLE PULL:Long Pull|COLOR:Silver|FRONT/REAR/PAIR:Rear|MATERIAL:Alloy|MODEL:BR-T4000|MOUNT:V-Brake|SERIES:Acera/Alivio/Altus/Tourney","0","3","2023-10-17T23:07:35.499Z","1"
"653029571cac2fb63717406e","CRUISER GEL 300, Unisex, 280 mm",,,,"25.99",,"12.77",,,,,"ULTRACYCLE",,"756928400308","RICE BIKES",,,"Comfy extra large cruiser saddle
Comfort coil springs
Comfortable gel layer","COLOR:Black|COVER:Vinyl|DIMENSIONS:300 x 280 mm|GENDER:Unisex|GRAMS:1160|GRAPHICS:White/Green|LENGTH:300 mm|MODEL:Cruiser Gel 300|RAIL TYPE:Steel|WIDTH:280 mm","0","1","2023-10-18T18:52:07.052Z",
"653169da1cac2fb6371741af","Pedals",,,,"15",,"0",,,,,"VP",,"011111000438","PEDALS",,,,,"0",,,
"653436171cac2fb6371743f4","Front Wheel",,,,"86.49",,"43.25",,,,,"STA TRU",,"834732000089","WHEELS","24in Wheels",,,,"0",,,
"65343dc71cac2fb637174411","Used Harper Handle Bars",,,,"15",,"15",,,,,"RETROSPEC",,"011111000445","HANDLEBARS","Mountain Bars",,,,"0","8",,
"653563701cac2fb6371744c4","Teravail Standard Tube - 700 x 28 - 35mm, 48mm Presta Valve",,,,"9.5",,"4",,,,,"TERAVAIL",,"708752042278","TUBES","Standard SV and PV Tubes","700c Standard Tubes",,,"0","46",,"20"
"653571ff1cac2fb6371744ed","Postcard",,,,"1",,"1",,,,,"RB",,"011111000452","APPAREL",,,,,"0",,,
"6536f4e01cac2fb637174615","BEAMER 1 & BLINKY 3 COMBO, 4-Jun, Pair",,,,"25.99",,"13.07",,,,,"PLANET BIKE",,"642016303203","LIGHTS","Light Sets",,"Headlight - Beamer 1
6 lumen battery powered headlight
Steady and flashing light modes
Run times: 35 hrs (steady - 6 lm) and up to 100 hrs (flashing - 6 lm)
Side cut outs provide 180 degrees of visibility
2 AA batteries (included)
Taillight - Blinky 3
4 lumen battery powered taillight
Steady and flashing light modes
Run times: 10 hrs (steady - 4 lm) and up to 100 hrs (flashing - 4 lm)
Provides 140 degrees of visibility
2 AAA batteries (included)
Includes seat post, seat stay and clip mount","COLOR:Black/Black|FRONT/REAR/PAIR:Pair|GRAMS:252/pair|LENS COLOR:Clear/Red|LUMENS:4-Jun|MODEL:Beamer 1/Blinky 3|QUANTITY:Pair|TYPE:Battery","0","4","2023-10-23T22:34:08.033Z","5"
"653d8ff81cac2fb6371749b9","Lizard Skins Charger Evo Grips - Black ",,,,"10.99",,"5.4",,,,,"LIZARD SKINS",,"696260392001","GRIPS AND TAPE","Comfort Grips",,,,"0","9",,"2"
"653e91d31cac2fb6371749f3","Used Harper Handlebars",,,,"10",,"10",,,,,"RETROSPEC",,"011111000469","HANDLEBARS",,,,,"0",,,
"654061131cac2fb637174af0","Quality Wheels CR-18 Front Wheel - 27"", QR x 100mm, Rim Brake, Polished/Silver, Clincher",,,,"89",,"45",,,,,"QUALITY WHEELS",,"011111000476","WHEELS","27in Wheels","27 1 1/4'' Wheels",,,"0","-2",,
"654151631cac2fb637174b4c","Used Rear Wheel",,,,"70",,"0",,,,,"OURS",,"011111000483","WHEELS","27in Wheels","27 1 1/4'' Wheels",,,"0","-1",,
"654174ad1cac2fb637174ba0","SQUARE TAPER CARTRIDGE B.B., Square Taper, 73 x 113mm",,,,"15.99",,"8.29",,,,,"SHIMANO",,"192790619217","BOTTOM BRACKETS","Square Bottom Brackets",,"BB-UN300","BB TYPE:Square Taper|FITS:JIS Square Taper|INNER DIAMETER:N/A|MODEL:BB-UN300|NOTES:Hollow spindle|QUANTITY:1|SIZE:73 x 113mm|SPINDLE:JIS Taper","0","3","2023-10-31T21:42:05.383Z",
"654184151cac2fb637174be0","INDEX REAR DERAILLEUR, SR-RD-M500, 9, Black",,,,"16",,"9.6",,,,,"SUNRUN",,"664332997454","DERAILLEURS","Rear Derailleurs",,,"COLOR:Black|MODEL:SR-RD-M500|MOUNT:Direct|SPEEDS:9","0","5","2023-10-31T22:47:49.619Z","1"
"65418a351cac2fb637174c00","1-PIECE BOTTOM BRACKET, 1-Piece, American",,,,"9.49",,"4.51",,,,,"FREE AGENT",,"756928630040","BOTTOM BRACKETS","One-Piece Bottom Brackets",,"Standard American B.B.
24 TPI","BB TYPE:1-Piece|FITS:American|INNER DIAMETER:N/A|QUANTITY:1|TPI:24","0","6","2023-10-31T23:13:57.466Z",
"65451b9e1cac2fb637174def","BO-3 KEYCHAIN BOTTLE OPENER",,,,"7.95",,"4.14",,,,,"PARK TOOL",,"763477000774","RICE BIKES","Merchandise",,"Compact bottle opener with a 10mm wrench
Fits perfectly on a keychain, in a pocket or in a saddle bag","MODEL:BO-3","0","6","2023-11-03T16:11:10.514Z",
"65457fdb1cac2fb637174e69","VP Components Grind Pedals - Platform, Plastic, 9/16"", Black ",,,,"15",,"7.55",,,,,"VP",,"610708241737","PEDALS","Platform Pedals",,,,"0","4",,
